timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1784610417844,7,Rechazar Imagen en Cuarentena,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-3,text,false,Test failed: code expected to contain /200/,2631,0,5,17,0,0,7
1784610417893,7,Rechazar Imagen en Cuarentena,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-2,text,false,Test failed: code expected to contain /200/,2631,0,5,17,0,0,7
1784610417773,3,GET CSRF Token,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-5,text,false,,2631,0,5,17,0,0,3
1784610417774,2,GET CSRF Token,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-4,text,false,,2631,0,5,17,0,0,2
1784610417909,1,Login (Supervisor),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-1,text,false,Test failed: code expected to contain /200/,2631,0,5,17,0,0,1
1784610417861,8,GET CSRF Token,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-3,text,false,,2631,0,5,17,0,0,8
1784610418145,4,Login (Supervisor),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-5,text,false,Test failed: code expected to contain /200/,2631,0,5,18,0,0,3
1784610418245,6,Login (Supervisor),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-4,text,false,Test failed: code expected to contain /200/,2631,0,5,18,0,0,6
1784610418218,3,GET CSRF Token (post-login),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-1,text,false,,2631,0,5,18,0,0,3
1784610417924,2,GET CSRF Token,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-2,text,false,,2631,0,5,17,0,0,2
1784610418689,3,Aprobar Imagen en Cuarentena,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-1,text,false,Test failed: code expected to contain /200/,2631,0,5,18,0,0,3
1784610418484,5,Login (Supervisor),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-3,text,false,Test failed: code expected to contain /200/,2631,0,5,18,0,0,4
1784610418507,3,GET CSRF Token (post-login),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-5,text,false,,2631,0,5,18,0,0,3
1784610418825,2,Rechazar Imagen en Cuarentena,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-1,text,false,Test failed: code expected to contain /200/,2631,0,5,18,0,0,2
1784610418677,3,GET CSRF Token (post-login),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-4,text,false,,2631,0,5,18,0,0,3
1784610418846,5,GET CSRF Token,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-1,text,false,,2631,0,5,18,0,0,5
1784610419026,3,Aprobar Imagen en Cuarentena,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-5,text,false,Test failed: code expected to contain /200/,2631,0,5,18,0,0,3
1784610419092,3,Aprobar Imagen en Cuarentena,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-4,text,false,Test failed: code expected to contain /200/,2631,0,5,18,0,0,2
1784610418844,11,Login (Supervisor),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-2,text,false,Test failed: code expected to contain /200/,2631,0,5,18,0,0,10
1784610419188,3,Rechazar Imagen en Cuarentena,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-5,text,false,Test failed: code expected to contain /200/,2631,0,5,18,0,0,2
1784610419212,5,Rechazar Imagen en Cuarentena,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-4,text,false,Test failed: code expected to contain /200/,2631,0,5,18,0,0,4
1784610419175,2,Login (Supervisor),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-1,text,false,Test failed: code expected to contain /200/,2631,0,5,18,0,0,2
1784610419041,3,GET CSRF Token (post-login),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-3,text,false,,2631,0,5,18,0,0,3
1784610419195,5,GET CSRF Token,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-5,text,false,,2631,0,5,18,0,0,4
1784610419228,4,GET CSRF Token,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-4,text,false,,2631,0,5,18,0,0,2
1784610419544,9,Aprobar Imagen en Cuarentena,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-3,text,false,Test failed: code expected to contain /200/,2631,0,5,18,0,0,9
1784610419562,4,Login (Supervisor),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-5,text,false,Test failed: code expected to contain /200/,2631,0,5,18,0,0,4
1784610419408,3,GET CSRF Token (post-login),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-2,text,false,,2631,0,5,18,0,0,2
1784610419487,3,GET CSRF Token (post-login),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-1,text,false,,2631,0,5,18,0,0,3
1784610419808,3,Rechazar Imagen en Cuarentena,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-3,text,false,Test failed: code expected to contain /200/,2631,0,5,18,0,0,3
1784610419561,4,Login (Supervisor),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-4,text,false,Test failed: code expected to contain /200/,2631,0,5,18,0,0,4
1784610419877,8,Aprobar Imagen en Cuarentena,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-1,text,false,Test failed: code expected to contain /200/,2631,0,5,18,0,0,8
1784610419903,3,Aprobar Imagen en Cuarentena,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-2,text,false,Test failed: code expected to contain /200/,2631,0,5,18,0,0,3
1784610420011,5,Rechazar Imagen en Cuarentena,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-1,text,false,Test failed: code expected to contain /200/,2631,0,5,18,0,0,5
1784610420021,3,Rechazar Imagen en Cuarentena,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-2,text,false,Test failed: code expected to contain /200/,2631,0,5,18,0,0,3
1784610419816,2,GET CSRF Token,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-3,text,false,,2631,0,5,18,0,0,2
1784610419893,3,GET CSRF Token (post-login),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-5,text,false,,2631,0,5,18,0,0,3
1784610420027,2,GET CSRF Token (post-login),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-4,text,false,,2631,0,5,18,0,0,2
1784610420077,10,GET CSRF Token,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-2,text,false,,2631,0,5,18,0,0,10
1784610420441,3,Aprobar Imagen en Cuarentena,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-4,text,false,Test failed: code expected to contain /200/,2631,0,4,17,0,0,3
1784610420456,3,Aprobar Imagen en Cuarentena,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-5,text,false,Test failed: code expected to contain /200/,2631,0,4,17,0,0,3
1784610420226,6,Login (Supervisor),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-3,text,false,Test failed: code expected to contain /200/,2631,0,4,17,0,0,6
1784610420672,3,Rechazar Imagen en Cuarentena,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-4,text,false,Test failed: code expected to contain /200/,2631,0,4,17,0,0,3
1784610420696,5,Rechazar Imagen en Cuarentena,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-5,text,false,Test failed: code expected to contain /200/,2631,0,3,16,0,0,4
1784610420466,4,Login (Supervisor),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-2,text,false,Test failed: code expected to contain /200/,2631,0,4,17,0,0,4
1784610420723,3,GET CSRF Token (post-login),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-3,text,false,,2631,0,2,15,0,0,3
1784610421132,43,Aprobar Imagen en Cuarentena,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-3,text,false,Test failed: code expected to contain /200/,2631,0,2,15,0,0,43
1784610420923,2,GET CSRF Token (post-login),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-2,text,false,,2631,0,2,15,0,0,2
1784610421336,3,Rechazar Imagen en Cuarentena,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-3,text,false,Test failed: code expected to contain /200/,2631,0,2,15,0,0,3
1784610421392,8,Aprobar Imagen en Cuarentena,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-2,text,false,Test failed: code expected to contain /200/,2631,0,1,14,0,0,8
1784610421482,4,Rechazar Imagen en Cuarentena,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Aprobacion/Rechazo Concurrente 2-2,text,false,Test failed: code expected to contain /200/,2631,0,1,14,0,0,4
1784610755198,12,GET CSRF Token,200,,Aprobacion/Rechazo Concurrente 2-5,,true,,554,125,5,13,12,0,2
1784610754084,81,GET CSRF Token,200,,Aprobacion/Rechazo Concurrente 2-3,,true,,554,125,3,9,81,0,33
1784610754618,24,GET CSRF Token,200,,Aprobacion/Rechazo Concurrente 2-4,,true,,554,125,4,11,24,0,8
1784610753429,21,GET CSRF Token,200,,Aprobacion/Rechazo Concurrente 2-2,,true,,554,125,2,5,21,0,4
1784610752960,176,GET CSRF Token,200,,Aprobacion/Rechazo Concurrente 2-1,,true,,554,125,1,3,90,0,65
1784610757844,250,Login (Supervisor),403,,Aprobacion/Rechazo Concurrente 2-1,,false,Test failed: code expected to contain /200/,606,359,5,18,250,0,32
1784610758025,78,Login (Supervisor),403,,Aprobacion/Rechazo Concurrente 2-4,,false,Test failed: code expected to contain /200/,606,359,5,18,78,0,2
1784610758027,235,Login (Supervisor),403,,Aprobacion/Rechazo Concurrente 2-2,,false,Test failed: code expected to contain /200/,606,359,5,18,235,0,1
1784610757871,407,Login (Supervisor),403,,Aprobacion/Rechazo Concurrente 2-5,,false,Test failed: code expected to contain /200/,606,359,5,18,407,0,2
1784610757975,417,Login (Supervisor),403,,Aprobacion/Rechazo Concurrente 2-3,,false,Test failed: code expected to contain /200/,606,359,5,18,417,0,2
1784610758537,26,GET CSRF Token (post-login),200,,Aprobacion/Rechazo Concurrente 2-1,,true,,471,227,5,18,26,0,2
1784610758594,19,GET CSRF Token (post-login),200,,Aprobacion/Rechazo Concurrente 2-4,,true,,471,227,5,18,19,0,2
1784610758679,34,GET CSRF Token (post-login),200,,Aprobacion/Rechazo Concurrente 2-2,,true,,471,227,5,18,34,0,1
1784610758937,59,Aprobar Imagen en Cuarentena,403,,Aprobacion/Rechazo Concurrente 2-1,,false,Test failed: code expected to contain /200/,471,374,5,18,59,0,2
1784610758779,9,GET CSRF Token (post-login),200,,Aprobacion/Rechazo Concurrente 2-5,,true,,471,227,5,18,9,0,2
1784610759210,19,Aprobar Imagen en Cuarentena,403,,Aprobacion/Rechazo Concurrente 2-5,,false,Test failed: code expected to contain /200/,471,375,5,18,19,0,2
1784610758961,14,GET CSRF Token (post-login),200,,Aprobacion/Rechazo Concurrente 2-3,,true,,471,227,5,18,14,0,2
1784610759279,16,Rechazar Imagen en Cuarentena,403,,Aprobacion/Rechazo Concurrente 2-1,,false,Test failed: code expected to contain /200/,471,374,5,18,16,0,2
1784610759323,18,Aprobar Imagen en Cuarentena,403,,Aprobacion/Rechazo Concurrente 2-2,,false,Test failed: code expected to contain /200/,471,375,5,18,18,0,2
1784610759161,393,Aprobar Imagen en Cuarentena,403,,Aprobacion/Rechazo Concurrente 2-4,,false,Test failed: code expected to contain /200/,471,375,5,18,393,0,2
1784610759298,67,GET CSRF Token,200,,Aprobacion/Rechazo Concurrente 2-1,,true,,471,227,5,18,67,0,1
1784610759740,15,Rechazar Imagen en Cuarentena,403,,Aprobacion/Rechazo Concurrente 2-2,,false,Test failed: code expected to contain /200/,471,374,5,18,15,0,2
1784610759746,33,Aprobar Imagen en Cuarentena,403,,Aprobacion/Rechazo Concurrente 2-3,,false,Test failed: code expected to contain /200/,471,375,5,18,33,0,8
1784610759676,204,Rechazar Imagen en Cuarentena,403,,Aprobacion/Rechazo Concurrente 2-5,,false,Test failed: code expected to contain /200/,471,374,5,18,204,0,2
1784610759757,15,GET CSRF Token,200,,Aprobacion/Rechazo Concurrente 2-2,,true,,471,227,5,18,15,0,2
1784610760044,20,Rechazar Imagen en Cuarentena,403,,Aprobacion/Rechazo Concurrente 2-4,,false,Test failed: code expected to contain /200/,471,374,5,18,20,0,1
1784610759882,32,GET CSRF Token,200,,Aprobacion/Rechazo Concurrente 2-5,,true,,471,227,5,18,32,0,5
1784610760067,12,GET CSRF Token,200,,Aprobacion/Rechazo Concurrente 2-4,,true,,471,227,5,18,12,0,2
1784610759922,127,Login (Supervisor),403,,Aprobacion/Rechazo Concurrente 2-1,,false,Test failed: code expected to contain /200/,517,404,5,18,127,0,2
1784610760143,122,Rechazar Imagen en Cuarentena,403,,Aprobacion/Rechazo Concurrente 2-3,,false,Test failed: code expected to contain /200/,471,374,5,18,122,0,18
1784610760212,23,Login (Supervisor),403,,Aprobacion/Rechazo Concurrente 2-5,,false,Test failed: code expected to contain /200/,517,404,5,18,23,0,1
1784610760273,12,GET CSRF Token,200,,Aprobacion/Rechazo Concurrente 2-3,,true,,471,227,5,18,12,0,2
1784610760131,291,Login (Supervisor),403,,Aprobacion/Rechazo Concurrente 2-2,,false,Test failed: code expected to contain /200/,517,404,5,18,291,0,3
1784610760419,24,GET CSRF Token (post-login),200,,Aprobacion/Rechazo Concurrente 2-1,,true,,471,227,5,18,24,0,3
1784610760537,41,Login (Supervisor),403,,Aprobacion/Rechazo Concurrente 2-4,,false,Test failed: code expected to contain /200/,517,404,5,18,41,0,4
1784610760753,28,Login (Supervisor),403,,Aprobacion/Rechazo Concurrente 2-3,,false,Test failed: code expected to contain /200/,517,404,5,18,28,0,3
1784610760672,9,GET CSRF Token (post-login),200,,Aprobacion/Rechazo Concurrente 2-5,,true,,471,227,5,18,9,0,2
1784610760944,9,Aprobar Imagen en Cuarentena,403,,Aprobacion/Rechazo Concurrente 2-1,,false,Test failed: code expected to contain /200/,471,375,5,18,9,0,2
1784610761041,29,GET CSRF Token (post-login),200,,Aprobacion/Rechazo Concurrente 2-2,,true,,471,227,5,18,29,0,2
1784610761194,15,Rechazar Imagen en Cuarentena,403,,Aprobacion/Rechazo Concurrente 2-1,,false,Test failed: code expected to contain /200/,471,374,5,18,15,0,2
1784610761270,17,Aprobar Imagen en Cuarentena,403,,Aprobacion/Rechazo Concurrente 2-5,,false,Test failed: code expected to contain /200/,471,375,5,18,17,0,3
1784610761212,15,GET CSRF Token,200,,Aprobacion/Rechazo Concurrente 2-1,,true,,471,227,5,18,15,0,2
1784610761110,83,GET CSRF Token (post-login),200,,Aprobacion/Rechazo Concurrente 2-4,,true,,471,227,5,18,83,0,2
1784610761507,6,Aprobar Imagen en Cuarentena,403,,Aprobacion/Rechazo Concurrente 2-2,,false,Test failed: code expected to contain /200/,471,374,5,18,6,0,2
1784610761589,87,Rechazar Imagen en Cuarentena,403,,Aprobacion/Rechazo Concurrente 2-5,,false,Test failed: code expected to contain /200/,471,374,5,18,87,0,1
1784610761761,15,Rechazar Imagen en Cuarentena,403,,Aprobacion/Rechazo Concurrente 2-2,,false,Test failed: code expected to contain /200/,471,374,5,18,15,0,2
1784610761444,103,GET CSRF Token (post-login),200,,Aprobacion/Rechazo Concurrente 2-3,,true,,471,227,5,18,103,0,2
1784610761659,51,Login (Supervisor),403,,Aprobacion/Rechazo Concurrente 2-1,,false,Test failed: code expected to contain /200/,517,404,5,18,51,0,1
1784610761877,18,Aprobar Imagen en Cuarentena,403,,Aprobacion/Rechazo Concurrente 2-4,,false,Test failed: code expected to contain /200/,471,374,5,18,18,0,1
1784610761678,79,GET CSRF Token,200,,Aprobacion/Rechazo Concurrente 2-5,,true,,471,227,5,18,79,0,2
1784610761778,26,GET CSRF Token,200,,Aprobacion/Rechazo Concurrente 2-2,,true,,471,227,5,18,26,0,3
1784610762176,10,Aprobar Imagen en Cuarentena,403,,Aprobacion/Rechazo Concurrente 2-3,,false,Test failed: code expected to contain /200/,471,375,5,18,10,0,2
1784610762207,16,Rechazar Imagen en Cuarentena,403,,Aprobacion/Rechazo Concurrente 2-4,,false,Test failed: code expected to contain /200/,471,374,5,18,16,0,4
1784610762214,44,GET CSRF Token (post-login),200,,Aprobacion/Rechazo Concurrente 2-1,,true,,471,227,5,18,44,0,4
1784610762395,29,Rechazar Imagen en Cuarentena,403,,Aprobacion/Rechazo Concurrente 2-3,,false,Test failed: code expected to contain /200/,471,374,5,18,29,0,11
1784610762225,34,GET CSRF Token,200,,Aprobacion/Rechazo Concurrente 2-4,,true,,471,227,5,18,34,0,1
1784610762630,12,Aprobar Imagen en Cuarentena,403,,Aprobacion/Rechazo Concurrente 2-1,,false,Test failed: code expected to contain /200/,471,375,5,18,12,0,3
1784610762427,31,GET CSRF Token,200,,Aprobacion/Rechazo Concurrente 2-3,,true,,471,227,5,18,31,0,2
1784610762312,267,Login (Supervisor),403,,Aprobacion/Rechazo Concurrente 2-2,,false,Test failed: code expected to contain /200/,517,404,5,18,267,0,4
1784610762235,189,Login (Supervisor),403,,Aprobacion/Rechazo Concurrente 2-5,,false,Test failed: code expected to contain /200/,517,404,5,18,189,0,3
1784610762809,10,Rechazar Imagen en Cuarentena,403,,Aprobacion/Rechazo Concurrente 2-1,,false,Test failed: code expected to contain /200/,471,374,5,18,10,0,1
1784610762870,36,Login (Supervisor),403,,Aprobacion/Rechazo Concurrente 2-4,,false,Test failed: code expected to contain /200/,517,404,4,17,36,0,2
1784610762975,342,GET CSRF Token (post-login),200,,Aprobacion/Rechazo Concurrente 2-5,,true,,471,227,4,17,342,0,2
1784610763289,65,GET CSRF Token (post-login),200,,Aprobacion/Rechazo Concurrente 2-4,,true,,471,227,4,17,65,0,1
1784610763058,303,GET CSRF Token (post-login),200,,Aprobacion/Rechazo Concurrente 2-2,,true,,471,227,4,17,303,0,2
1784610763078,334,Login (Supervisor),403,,Aprobacion/Rechazo Concurrente 2-3,,false,Test failed: code expected to contain /200/,517,404,4,17,334,0,5
1784610763526,101,Aprobar Imagen en Cuarentena,403,,Aprobacion/Rechazo Concurrente 2-5,,false,Test failed: code expected to contain /200/,471,374,4,17,101,0,2
1784610763746,12,Aprobar Imagen en Cuarentena,403,,Aprobacion/Rechazo Concurrente 2-2,,false,Test failed: code expected to contain /200/,471,375,4,17,12,0,4
1784610763784,26,Aprobar Imagen en Cuarentena,403,,Aprobacion/Rechazo Concurrente 2-4,,false,Test failed: code expected to contain /200/,471,375,4,17,26,0,3
1784610763811,21,Rechazar Imagen en Cuarentena,403,,Aprobacion/Rechazo Concurrente 2-5,,false,Test failed: code expected to contain /200/,471,374,4,17,21,0,4
1784610763924,30,Rechazar Imagen en Cuarentena,403,,Aprobacion/Rechazo Concurrente 2-2,,false,Test failed: code expected to contain /200/,471,374,3,16,30,0,2
1784610763837,6,GET CSRF Token (post-login),200,,Aprobacion/Rechazo Concurrente 2-3,,true,,471,227,3,16,6,0,2
1784610764017,41,Rechazar Imagen en Cuarentena,403,,Aprobacion/Rechazo Concurrente 2-4,,false,Test failed: code expected to contain /200/,471,374,2,15,41,0,3
1784610764204,6,Aprobar Imagen en Cuarentena,403,,Aprobacion/Rechazo Concurrente 2-3,,false,Test failed: code expected to contain /200/,471,374,1,14,6,0,2
