timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1784560076080,0,Login (Supervisor),Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: app,Consultar Galeria Cuarentena 3-1,text,false,Test failed: code expected to contain /200/,2150,0,3,7,0,0,0
1784560076084,1,GET CSRF Token,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: app,Consultar Galeria Cuarentena 3-2,text,false,,2150,0,3,7,0,0,1
1784560076149,1,GET Imagenes en Cuarentena,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: app,Consultar Galeria Cuarentena 3-3,text,false,Test failed: code expected to contain /200/,2150,0,3,5,0,0,1
1784560076151,0,GET Imagenes en Cuarentena,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: app,Consultar Galeria Cuarentena 3-1,text,false,Test failed: code expected to contain /200/,2150,0,3,5,0,0,0
1784560076154,1,GET CSRF Token,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: app,Consultar Galeria Cuarentena 3-1,text,false,,2150,0,3,5,0,0,1
1784560076153,6,GET CSRF Token,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: app,Consultar Galeria Cuarentena 3-3,text,false,,2150,0,3,5,0,0,6
1784560076198,1,Login (Supervisor),Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: app,Consultar Galeria Cuarentena 3-2,text,false,Test failed: code expected to contain /200/,2150,0,3,4,0,0,1
1784560076218,1,Login (Supervisor),Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: app,Consultar Galeria Cuarentena 3-1,text,false,Test failed: code expected to contain /200/,2150,0,3,3,0,0,1
1784560076265,1,GET Imagenes en Cuarentena,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: app,Consultar Galeria Cuarentena 3-2,text,false,Test failed: code expected to contain /200/,2150,0,3,3,0,0,1
1784560076277,1,GET Imagenes en Cuarentena,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: app,Consultar Galeria Cuarentena 3-1,text,false,Test failed: code expected to contain /200/,2150,0,3,3,0,0,1
1784560076263,1,Login (Supervisor),Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: app,Consultar Galeria Cuarentena 3-3,text,false,Test failed: code expected to contain /200/,2150,0,3,3,0,0,1
1784560076268,0,GET CSRF Token,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: app,Consultar Galeria Cuarentena 3-2,text,false,,2150,0,3,3,0,0,0
1784560076412,0,GET Imagenes en Cuarentena,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: app,Consultar Galeria Cuarentena 3-3,text,false,Test failed: code expected to contain /200/,2150,0,2,2,0,0,0
1784560076416,1,Login (Supervisor),Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: app,Consultar Galeria Cuarentena 3-2,text,false,Test failed: code expected to contain /200/,2150,0,2,2,0,0,1
1784560076414,1,GET CSRF Token,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: app,Consultar Galeria Cuarentena 3-3,text,false,,2150,0,2,2,0,0,1
1784560076479,0,GET Imagenes en Cuarentena,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: app,Consultar Galeria Cuarentena 3-2,text,false,Test failed: code expected to contain /200/,2150,0,2,2,0,0,0
1784560076482,0,GET CSRF Token,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: app,Consultar Galeria Cuarentena 3-2,text,false,,2150,0,2,2,0,0,0
1784560076485,0,Login (Supervisor),Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: app,Consultar Galeria Cuarentena 3-3,text,false,Test failed: code expected to contain /200/,2150,0,2,2,0,0,0
1784560076552,1,GET Imagenes en Cuarentena,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: app,Consultar Galeria Cuarentena 3-3,text,false,Test failed: code expected to contain /200/,2150,0,2,2,0,0,1
1784560076552,1,Login (Supervisor),Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: app,Consultar Galeria Cuarentena 3-2,text,false,Test failed: code expected to contain /200/,2150,0,2,2,0,0,1
1784560076607,1,GET Imagenes en Cuarentena,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: app,Consultar Galeria Cuarentena 3-2,text,false,Test failed: code expected to contain /200/,2150,0,1,1,0,0,1
1784610413758,58,GET CSRF Token,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Consultar Galeria Cuarentena 3-1,text,false,,2631,0,1,3,0,0,58
1784610414305,5,GET CSRF Token,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Consultar Galeria Cuarentena 3-2,text,false,,2631,0,2,6,0,0,5
1784610414970,3,GET CSRF Token,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Consultar Galeria Cuarentena 3-3,text,false,,2631,0,3,9,0,0,3
1784610416720,23,Login (Supervisor),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Consultar Galeria Cuarentena 3-3,text,false,Test failed: code expected to contain /200/,2631,0,3,15,0,0,22
1784610416721,23,Login (Supervisor),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Consultar Galeria Cuarentena 3-2,text,false,Test failed: code expected to contain /200/,2631,0,3,15,0,0,23
1784610416722,23,Login (Supervisor),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Consultar Galeria Cuarentena 3-1,text,false,Test failed: code expected to contain /200/,2631,0,3,15,0,0,23
1784610417036,3,GET Imagenes en Cuarentena,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Consultar Galeria Cuarentena 3-3,text,false,Test failed: code expected to contain /200/,2631,0,3,15,0,0,2
1784610417028,16,GET Imagenes en Cuarentena,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Consultar Galeria Cuarentena 3-2,text,false,Test failed: code expected to contain /200/,2631,0,3,15,0,0,16
1784610417046,7,GET Imagenes en Cuarentena,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Consultar Galeria Cuarentena 3-1,text,false,Test failed: code expected to contain /200/,2631,0,3,15,0,0,7
1784610417043,2,GET CSRF Token,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Consultar Galeria Cuarentena 3-3,text,false,,2631,0,3,15,0,0,2
1784610417056,2,GET CSRF Token,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Consultar Galeria Cuarentena 3-2,text,false,,2631,0,3,15,0,0,2
1784610417061,1,GET CSRF Token,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Consultar Galeria Cuarentena 3-1,text,false,,2631,0,3,15,0,0,1
1784610417496,5,Login (Supervisor),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Consultar Galeria Cuarentena 3-3,text,false,Test failed: code expected to contain /200/,2631,0,3,16,0,0,5
1784610417498,5,Login (Supervisor),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Consultar Galeria Cuarentena 3-1,text,false,Test failed: code expected to contain /200/,2631,0,3,16,0,0,5
1784610417579,12,Login (Supervisor),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Consultar Galeria Cuarentena 3-2,text,false,Test failed: code expected to contain /200/,2631,0,3,16,0,0,12
1784610417830,5,GET Imagenes en Cuarentena,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Consultar Galeria Cuarentena 3-3,text,false,Test failed: code expected to contain /200/,2631,0,3,17,0,0,5
1784610417918,4,GET Imagenes en Cuarentena,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Consultar Galeria Cuarentena 3-1,text,false,Test failed: code expected to contain /200/,2631,0,3,17,0,0,4
1784610418111,16,GET Imagenes en Cuarentena,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Consultar Galeria Cuarentena 3-2,text,false,Test failed: code expected to contain /200/,2631,0,3,18,0,0,16
1784610417846,4,GET CSRF Token,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Consultar Galeria Cuarentena 3-3,text,false,,2631,0,3,17,0,0,4
1784610417927,6,GET CSRF Token,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Consultar Galeria Cuarentena 3-1,text,false,,2631,0,3,17,0,0,5
1784610418139,4,GET CSRF Token,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Consultar Galeria Cuarentena 3-2,text,false,,2631,0,3,18,0,0,4
1784610418347,5,Login (Supervisor),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Consultar Galeria Cuarentena 3-3,text,false,Test failed: code expected to contain /200/,2631,0,3,18,0,0,5
1784610418519,40,Login (Supervisor),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Consultar Galeria Cuarentena 3-1,text,false,Test failed: code expected to contain /200/,2631,0,3,18,0,0,40
1784610418948,11,GET Imagenes en Cuarentena,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Consultar Galeria Cuarentena 3-3,text,false,Test failed: code expected to contain /200/,2631,0,3,18,0,0,11
1784610418727,8,Login (Supervisor),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Consultar Galeria Cuarentena 3-2,text,false,Test failed: code expected to contain /200/,2631,0,3,18,0,0,8
1784610418972,3,GET CSRF Token,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Consultar Galeria Cuarentena 3-3,text,false,,2631,0,3,18,0,0,3
1784610419152,8,GET Imagenes en Cuarentena,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Consultar Galeria Cuarentena 3-1,text,false,Test failed: code expected to contain /200/,2631,0,3,18,0,0,7
